siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
451689814,45168981400015,ESOLUTION,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,ELANCOURT,78,,sirene
451817662,45181766200013,SOS LOGISTIQUE,logistique,49.41A,Transports routiers de fret interurbains,LE MESNIL-LE-ROI,78,,sirene
452237043,45223704300032,ITAC PARTS,ecommerce_negoce,46.90Z,Commerce de gros non specialise,CROISSY-SUR-SEINE,78,,sirene
452317860,45231786000065,AGENCE DROIT DEVANT,marketing_com,70.21Z,Conseil en relations publiques et communication,VERSAILLES,78,,sirene
452383268,45238326800045,IBSI INTELLIG BUSINESS SYSTEM INFORMAT,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,NANTERRE,92,,sirene
452808801,45280880100024,TOTALINUX,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,JOUY-EN-JOSAS,78,,sirene
448777177,44877717700040,DOKUMENTO,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,NOISY-LE-GRAND,93,,sirene
448873752,44887375200076,ZEBESTOF,marketing_com,73.11Z,Activites des agences de publicite,PARIS,75,,sirene
449119981,44911998100040,INFOLOR,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,MONTROUGE,92,,sirene
449302165,44930216500070,LASERNET,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,ALBI,81,,sirene
449663467,44966346700016,LAFLUTE AUDIT ASSOCIES,comptabilite,69.20Z,Activites comptables,MAISONS-LAFFITTE,78,,sirene
449716190,44971619000078,IMMOBILIERE AMBRE,immobilier,68.31Z,Agences immobilieres,MEULAN-EN-YVELINES,78,,sirene
449901420,44990142000017,COORDINATION-MANAGEMENT-MANAG,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,MAUREPAS,78,,sirene
450018965,45001896500043,CID-IT,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",BUC,78,,sirene
450089875,45008987500030,BEPS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MAGNY-LES-HAMEAUX,78,,sirene
447712910,44771291000051,SAR LE CLOS DES VIGNES,immobilier,68.31Z,Agences immobilieres,VERNOUILLET,78,,sirene
448061002,44806100200011,ALAIN HELLUIN AUTOMOBILES,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,CONFLANS SAINTE HONORINE,78,,sirene
448520718,44852071800033,SPYRIT SYSTEMES D'INFORMATION,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VERSAILLES,78,,sirene
378092712,37809271200066,STRATEGIE SANTE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,VERSAILLES,78,,sirene
378517692,37851769200042,SOCIETE D ETUDES ET DE MAITRISE D OEUVRE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LIMOURS,91,,sirene
378537286,37853728600023,LES CLAYES IMMOBILIER SARL,immobilier,68.31Z,Agences immobilieres,LES CLAYES-SOUS-BOIS,78,,sirene
414757567,41475756700048,ASS FRANC NOMMAGE INTERNET EN COOP,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",GUYANCOURT,78,,sirene
414873273,41487327300067,AXYS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VILLEBON-SUR-YVETTE,91,,sirene
414983908,41498390800032,BLUEBERRY,ecommerce_negoce,47.41Z,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",VERSAILLES,78,,sirene
415147537,41514753700013,BARBERA DELHAYE,immobilier,68.31Z,Agences immobilieres,CHATOU,78,,sirene
415176627,41517662700057,EXIAL,comptabilite,69.20Z,Activites comptables,LE PERRAY-EN-YVELINES,78,,sirene
382592434,38259243400031,ASSISTANCE CONSEIL COMMERCIAL TECHNIQUE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SAINT-REMY-LES-CHEVREUSE,78,,sirene
382842276,38284227600042,AUBERT.M,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VERNOUILLET,78,,sirene
383290400,38329040000035,MABIS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,ARGENTEUIL,95,,sirene
383361623,38336162300028,SARL ITALAUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,ORGERUS,78,,sirene
401036272,40103627200011,GT2 IMMOBILIER,immobilier,68.31Z,Agences immobilieres,MAISONS-LAFFITTE,78,,sirene
401066428,40106642800012,CONTR'ALTO CONSEIL,comptabilite,69.20Z,Activites comptables,LE CHESNAY-ROCQUENCOURT,78,,sirene
401117148,40111714800064,ASKIL EXPERTISE PARIS,comptabilite,69.20Z,Activites comptables,LEVALLOIS-PERRET,92,,sirene
401131453,40113145300029,D.V.A,comptabilite,69.20Z,Activites comptables,VERSAILLES,78,,sirene
419460712,41946071200013,EVENT,marketing_com,73.11Z,Activites des agences de publicite,CARRIERES-SUR-SEINE,78,,sirene
419541990,41954199000034,CABINET SECCA,comptabilite,69.20Z,Activites comptables,VERSAILLES,78,,sirene
419653555,41965355500047,COVADIA,saas_web,62.01Z,Programmation informatique,MAISONS-LAFFITTE,78,,sirene
410643506,41064350600042,LA MEDICALE YVELINES - VAL D'OISE,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,BOIS-D'ARCY,78,,sirene
410942007,41094200700031,TEX INVEST,conseil_gestion,70.10Z,Activites des sieges sociaux,TRAPPES,78,,sirene
411408081,41140808100049,SPHINX CERTIFICATION,data_etudes,73.20Z,Etudes de marche et sondages,VERSAILLES,78,,sirene
411822455,41182245500035,AXIA CONSULTANTS,comptabilite,69.20Z,Activites comptables,PARIS,75,,sirene
411923261,41192326100019,BROSE FRANCE S.A.S,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VOISINS-LE-BRETONNEUX,78,,sirene
409042744,40904274400071,DELTA COORDINATION,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SANNOIS,95,,sirene
409065240,40906524000049,MAGIC MODELS INTERNATIONAL SARL,ecommerce_negoce,46.90Z,Commerce de gros non specialise,CHANTELOUP-LES-VIGNES,78,,sirene
409962099,40996209900027,ACTEA,comptabilite,69.20Z,Activites comptables,CHEVREUSE,78,,sirene
410133433,41013343300012,JMP EXPANSION,immobilier,68.31Z,Agences immobilieres,LE PERRAY-EN-YVELINES,78,,sirene
403218233,40321823300050,SA POINT BASE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,MONTIGNY-LE-BRETONNEUX,78,,sirene
403279565,40327956500044,SOFT CONTROL,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PLAISIR,78,,sirene
403287501,40328750100056,ASSISTANCE TECHNIQUE ET SURVEILLANCE INDUSTRIELLE ATSI,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MONTIGNY-LE-BRETONNEUX,78,,sirene
403383599,40338359900053,APSYNET,saas_web,58.29C,Edition de logiciels applicatifs,SARTROUVILLE,78,,sirene
403432412,40343241200019,M.G.T. DISTRIBUTION,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MONTESSON,78,,sirene
403459167,40345916700041,FONCIERE DE LA VALLEE DE CHEVREUSE,immobilier,68.31Z,Agences immobilieres,SAINT-REMY-LES-CHEVREUSE,78,,sirene
408020782,40802078200012,CABINET SONNET,comptabilite,69.20Z,Activites comptables,VERSAILLES,78,,sirene
408228112,40822811200038,F2AB AUDIT,comptabilite,69.20Z,Activites comptables,NEUILLY-SUR-SEINE,92,,sirene
408645505,40864550500020,ISIS LOGICIELS ET SYSTEMES,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,MONTIGNY-LE-BRETONNEUX,78,,sirene
405367475,40536747500051,ORDYAL,comptabilite,69.20Z,Activites comptables,ORGEVAL,78,,sirene
433761152,43376115200076,COGENDI,saas_web,62.01Z,Programmation informatique,MAISONS-LAFFITTE,78,,sirene
434161667,43416166700036,ODB AUDIT ET BILANS,comptabilite,69.20Z,Activites comptables,POISSY,78,,sirene
434286951,43428695100042,STUDETECH,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VILLENNES-SUR-SEINE,78,,sirene
399808294,39980829400066,ARCHE INFORMATIQUE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VILLENNES-SUR-SEINE,78,,sirene
400207700,40020770000032,EUREKA,marketing_com,73.11Z,Activites des agences de publicite,ACHERES,78,,sirene
400283214,40028321400015,EMITECH FINANCE,conseil_gestion,70.10Z,Activites des sieges sociaux,MONTIGNY-LE-BRETONNEUX,78,,sirene
400623039,40062303900049,ACEL GENESYS SAS,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",TRAPPES,78,,sirene
400628079,40062807900016,GROUPE INDUSTRIEL MARCEL DASSAULT,conseil_gestion,70.10Z,Activites des sieges sociaux,PARIS,75,,sirene
528614951,52861495100028,VINCI ENERGIES FRANCE BUILDING SOLUTIONS,conseil_gestion,70.10Z,Activites des sieges sociaux,NANTERRE,92,,sirene
528716764,52871676400055,TECHNIBAT,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CRETEIL,94,,sirene
528804925,52880492500055,COTE LOCATION,immobilier,68.31Z,Agences immobilieres,MANTES-LA-JOLIE,78,,sirene
528932197,52893219700049,ECOSFERES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,SAINT-GERMAIN-EN-LAYE,78,,sirene
528942493,52894249300016,ASTRID NAVARRO (CHASSAGNE),finance_rh,66.22Z,Activites des agents et courtiers d'assurances,LA CELLE-SAINT-CLOUD,78,,sirene
528961113,52896111300065,THE GRIZZLY LABS,saas_web,62.01Z,Programmation informatique,PARIS,75,,sirene
529339384,52933938400040,SOREL - VMH FINANCE,comptabilite,69.20Z,Activites comptables,PARIS,75,,sirene
529457616,52945761600017,PREVENT'HOMS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MONTIGNY-LE-BRETONNEUX,78,,sirene
529534299,52953429900050,MIKE MITTELHAM IMMOBILIER,immobilier,68.31Z,Agences immobilieres,MERE,78,,sirene
529541781,52954178100025,TRIEL IMMOBILIER,immobilier,68.31Z,Agences immobilieres,TRIEL-SUR-SEINE,78,,sirene
529632184,52963218400014,ICT HEALTHCARE TECHNOLOGY SOLUTIONS FRANCE SAS,saas_web,62.01Z,Programmation informatique,VERSAILLES,78,,sirene
529747073,52974707300029,CABINET MILIVIN,immobilier,68.31Z,Agences immobilieres,LE CHESNAY-ROCQUENCOURT,78,,sirene
529810707,52981070700016,EXPERTIME GROUPE,conseil_gestion,70.10Z,Activites des sieges sociaux,VIROFLAY,78,,sirene
752854331,75285433100044,EWALIA,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VERSAILLES,78,,sirene
752978171,75297817100011,SUMIAL IMMO,immobilier,68.31Z,Agences immobilieres,SARTROUVILLE,78,,sirene
753493006,75349300600021,KL INNOVATION,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,SAINT-GERMAIN-EN-LAYE,78,,sirene
751255738,75125573800021,OPTIM ALLIANCE,ecommerce_negoce,46.90Z,Commerce de gros non specialise,MONTIGNY-LE-BRETONNEUX,78,,sirene
751478348,75147834800061,AVANT GARDE IMMOBILIER,immobilier,68.31Z,Agences immobilieres,PARIS,75,,sirene
751712522,75171252200018,MIEZIMMO,immobilier,68.31Z,Agences immobilieres,NEAUPHLE-LE-CHATEAU,78,,sirene
751818907,75181890700022,BE CLOUD,saas_web,62.01Z,Programmation informatique,PARIS,75,,sirene
752370098,75237009800010,M.B IMMOBILIER,immobilier,68.31Z,Agences immobilieres,BOUGIVAL,78,,sirene
752449710,75244971000033,EHM,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,SARTROUVILLE,78,,sirene
752578369,75257836900023,SIMUTECH UAE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VELIZY-VILLACOUBLAY,78,,sirene
559805296,55980529600022,A.M.IMMOBILIER,immobilier,68.31Z,Agences immobilieres,LE VESINET,78,,sirene
540037603,54003760300045,VERYSWING,saas_web,58.29C,Edition de logiciels applicatifs,VERSAILLES,78,,sirene
569804842,56980484200023,AGENCE DE LA FORET,immobilier,68.31Z,Agences immobilieres,L'ETANG-LA-VILLE,78,,sirene
572175669,57217566900108,TEXET FRANCE,marketing_com,73.11Z,Activites des agences de publicite,VELIZY-VILLACOUBLAY,78,,sirene
334183241,33418324100010,SOGETEK,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,PARIS,75,,sirene
339197782,33919778200040,SERVEAST,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",NANTERRE,92,,sirene
339370348,33937034800056,GENIOUS AUTOMATION,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,COLOMBES,92,,sirene
339880163,33988016300037,NDJLR,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,LE PORT-MARLY,78,,sirene
340192418,34019241800010,PHILIPPE BUCHET,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LE CHESNAY-ROCQUENCOURT,78,,sirene
379248842,37924884200039,PIERRE MABOUNDOU,comptabilite,69.20Z,Activites comptables,SAINT-OUEN-SUR-SEINE,93,,sirene
379315211,37931521100019,SARL G.I.C IMMOBILIER,immobilier,68.31Z,Agences immobilieres,MARLY-LE-ROI,78,,sirene
379551740,37955174000051,SQI,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VERSAILLES,78,,sirene
380447367,38044736700026,SOCIETE LOCATIONS TRANSPORTS 78,logistique,49.41A,Transports routiers de fret interurbains,MERY-SUR-OISE,95,,sirene
381079656,38107965600017,ASSISTINDUS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",ORGEVAL,78,,sirene
381079763,38107976300029,EURO CONSULTANTS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LA CELLE-SAINT-CLOUD,78,,sirene
381566454,38156645400025,XEFI LE VESINET,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LES CLAYES-SOUS-BOIS,78,,sirene
340900794,34090079400025,COGEFA,comptabilite,69.20Z,Activites comptables,BUCHELAY,78,,sirene
384081048,38408104800074,GESTEAM,saas_web,58.29C,Edition de logiciels applicatifs,PARIS,75,,sirene
384313078,38431307800063,SARL ABS CABLE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BAGNOLET,93,,sirene
384313672,38431367200030,QUALITUDE,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",SAINT-GERMAIN-EN-LAYE,78,,sirene
384315552,38431555200057,INFO SERVICE EUROPE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,ERAGNY,95,,sirene
384414769,38441476900073,HABITAT SERVICE,immobilier,68.31Z,Agences immobilieres,PONTOISE,95,,sirene
384620878,38462087800049,LABORATOIRES ILAPHARM,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,BOULOGNE-BILLANCOURT,92,,sirene
384646725,38464672500067,GAIA CONCEPT,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PARIS,75,,sirene
384705968,38470596800046,PHYTOCONSEIL,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PARIS,75,,sirene
348490269,34849026900076,INGENIERIE ET COMMUNICATION,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",ASNIERES-SUR-SEINE,92,,sirene
349123786,34912378600031,GIMCOVERMEILLE AGENCE REGIONALE,immobilier,68.31Z,Agences immobilieres,LA CELLE-SAINT-CLOUD,78,,sirene
349143677,34914367700020,COTE PAIE - COTE RH,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LE CHESNAY-ROCQUENCOURT,78,,sirene
350100277,35010027700069,FLASH 2 TRANSPORTS,logistique,49.41A,Transports routiers de fret interurbains,COIGNIERES,78,,sirene
350703658,35070365800020,OPTIONS INFORMATIQUE,saas_web,58.29C,Edition de logiciels applicatifs,MUREAUX (LES),78,,sirene
345075642,34507564200016,JEB INVESTISSEMENTS,conseil_gestion,70.10Z,Activites des sieges sociaux,SAINT-GERMAIN-EN-LAYE,78,,sirene
345174221,34517422100050,ROUGE VIF,marketing_com,70.21Z,Conseil en relations publiques et communication,VERSAILLES,78,,sirene
347688939,34768893900052,ACOPAL,ecommerce_negoce,46.19B,Autres intermediaires du commerce en produits divers,MONTROUGE,92,,sirene
347922809,34792280900038,BOISSEE FINANCES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
348054271,34805427100039,ARMA,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,LEVALLOIS-PERRET,92,,sirene
352483531,35248353100039,COMPAGNIE DU MOULIN,conseil_gestion,70.10Z,Activites des sieges sociaux,TOUSSUS-LE-NOBLE,78,,sirene
890919525,89091952500026,PIXECURITY,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,MAISONS-LAFFITTE,78,,sirene
890979693,89097969300011,SOCIETE NOUVELLE ABRACADABRA,marketing_com,73.11Z,Activites des agences de publicite,SARTROUVILLE,78,,sirene
891192601,89119260100013,SEKERA SERVICES,saas_web,62.01Z,Programmation informatique,GUYANCOURT,78,,sirene
891419442,89141944200019,HERO,immobilier,68.31Z,Agences immobilieres,NEAUPHLE-LE-CHATEAU,78,,sirene
891590192,89159019200011,VEGETAL PLACE,saas_web,63.12Z,Portails Internet,MAREIL-MARLY,78,,sirene
904185170,90418517000027,CARLUKS,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MEZIERES-SUR-SEINE,78,,sirene
904372984,90437298400024,LAZAR IT,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,CORMEILLES-EN-PARISIS,95,,sirene
904677606,90467760600025,NOK EXPERTISE,comptabilite,69.20Z,Activites comptables,VERSAILLES,78,,sirene
904911807,90491180700025,ALCYIA ADVISORY,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
905025441,90502544100015,DAZ INGENIERIE,saas_web,62.01Z,Programmation informatique,TRAPPES,78,,sirene
905079208,90507920800013,TECHNITAGS,saas_web,62.01Z,Programmation informatique,MAISONS-LAFFITTE,78,,sirene
907624613,90762461300028,HMD DEVELOPPEMENT,ecommerce_negoce,46.90Z,Commerce de gros non specialise,CARRIERES-SUR-SEINE,78,,sirene
908006091,90800609100023,MOTA SERVICES AUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,PORCHEVILLE,78,,sirene
908218076,90821807600010,LFE2C,comptabilite,69.20Z,Activites comptables,CHAMBOURCY,78,,sirene
908426364,90842636400026,SC PARIS,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,PARIS,75,,sirene
908559297,90855929700019,METATECH,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SARTROUVILLE,78,,sirene
909003352,90900335200020,HEMARA SQY,immobilier,68.31Z,Agences immobilieres,MONTIGNY-LE-BRETONNEUX,78,,sirene
909011272,90901127200012,ALBERTINI-SALVI ASSOCIES,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,RAMBOUILLET,78,,sirene
909191488,90919148800016,BISSON MONTESSON,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MONTESSON,78,,sirene
909298267,90929826700016,NOE RETAIL CONSULTING,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LE PORT-MARLY,78,,sirene
909959538,90995953800010,DELPHA CONTRACT,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VERSAILLES,78,,sirene
910048875,91004887500033,PRAIZ,saas_web,62.01Z,Programmation informatique,PARIS,75,,sirene
910129394,91012939400037,GO PARTNER FR,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,MAISONS-LAFFITTE,78,,sirene
913336491,91333649100026,ARGANA SOLUTIONS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PARIS,75,,sirene
913809661,91380966100022,HEJAUS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PONTOISE,95,,sirene
914200266,91420026600015,2E-CSE,comptabilite,69.20Z,Activites comptables,VELIZY-VILLACOUBLAY,78,,sirene
910904754,91090475400017,CHAMP'S,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",NOISY-LE-ROI,78,,sirene
911232809,91123280900044,SALIM OMARI-SAILLARD (OMARI),finance_rh,66.22Z,Activites des agents et courtiers d'assurances,BEAUMONT-SUR-OISE,95,,sirene
911684033,91168403300010,W CAROSSERIE MECANIQUE AUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,ACHERES,78,,sirene
911694933,91169493300019,HOP CREATIVE SERVICES,marketing_com,73.11Z,Activites des agences de publicite,CONFLANS-SAINTE-HONORINE,78,,sirene
912211943,91221194300010,BELLES SOEURS SAS,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,SAINT-REMY-LES-CHEVREUSE,78,,sirene
913198453,91319845300023,WOW LE GROUPE,conseil_gestion,70.10Z,Activites des sieges sociaux,PLAISIR,78,,sirene
917949687,91794968700011,EMAS PANEL,ecommerce_negoce,46.90Z,Commerce de gros non specialise,FRENEUSE,78,,sirene
918196841,91819684100012,SALUTO,saas_web,58.29C,Edition de logiciels applicatifs,MONTIGNY-LE-BRETONNEUX,78,,sirene
918741794,91874179400021,PARADIGM,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,VERSAILLES,78,,sirene
889279154,88927915400021,L'AGIOT AUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,LES MUREAUX,78,,sirene
889283693,88928369300014,NEW MANUSEC,ecommerce_negoce,46.90Z,Commerce de gros non specialise,PLAISIR,78,,sirene
889363974,88936397400029,DA SILVA AUTOMOBILES,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MAULETTE,78,,sirene
889519682,88951968200021,DDR7,immobilier,68.31Z,Agences immobilieres,SARTROUVILLE,78,,sirene
889802237,88980223700012,H2V,saas_web,62.01Z,Programmation informatique,MONTIGNY-LE-BRETONNEUX,78,,sirene
890088917,89008891700038,3JC CONSULTING,comptabilite,69.20Z,Activites comptables,VERSAILLES,78,,sirene
920613478,92061347800030,MEMORITY,saas_web,62.01Z,Programmation informatique,PUTEAUX,92,,sirene
920633708,92063370800010,SL FACTORY,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MORAINVILLIERS,78,,sirene
920695178,92069517800011,ROS DIGITAL SERVICES,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",CHATOU,78,,sirene
921630976,92163097600022,ARYATOWERS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VERSAILLES,78,,sirene
948059720,94805972000011,GENCO,conseil_gestion,70.10Z,Activites des sieges sociaux,CROISSY-SUR-SEINE,78,,sirene
948141783,94814178300019,SMART GTC,saas_web,62.01Z,Programmation informatique,LES ALLUETS-LE-ROI,78,,sirene
948628250,94862825000011,MEGA POSE,marketing_com,73.11Z,Activites des agences de publicite,CARRIERES-SOUS-POISSY,78,,sirene
948781588,94878158800025,JALYA STUDIO,saas_web,62.01Z,Programmation informatique,MONTIGNY-LE-BRETONNEUX,78,,sirene
948850813,94885081300015,MBM,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,RAMBOUILLET,78,,sirene
978171056,97817105600036,ADESAIT,marketing_com,73.11Z,Activites des agences de publicite,TRAPPES,78,,sirene
832813299,83281329900027,RDIUP,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LES MUREAUX,78,,sirene
832990139,83299013900038,MAGIMMO,immobilier,68.31Z,Agences immobilieres,CHATOU,78,,sirene
833155732,83315573200021,CK WORKSHOP,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VELIZY-VILLACOUBLAY,78,,sirene
833227853,83322785300029,OZ&,saas_web,62.01Z,Programmation informatique,NANTERRE,92,,sirene
833293913,83329391300012,EYEFIZ,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,VILLEPREUX,78,,sirene
833304421,83330442100054,I&J GROUP,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PONTOISE,95,,sirene
833493331,83349333100056,OM AAA,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,NEUILLY-SUR-SEINE,92,,sirene
833548324,83354832400015,SJ IMMO,immobilier,68.31Z,Agences immobilieres,HOUILLES,78,,sirene
833597164,83359716400023,ICARE GROUP,conseil_gestion,70.10Z,Activites des sieges sociaux,LES LOGES-EN-JOSAS,78,,sirene
833684459,83368445900021,EDMON,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",LE CHESNAY-ROCQUENCOURT,78,,sirene
840743264,84074326400011,BNB SAS,saas_web,62.01Z,Programmation informatique,LA VERRIERE,78,,sirene
840833222,84083322200028,MODERN DATA ENGINEERING,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,PARIS,75,,sirene
840888077,84088807700012,ADI INGENIERIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PORCHEVILLE,78,,sirene
840925218,84092521800017,DATALICIOUS,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,CONFLANS-SAINTE-HONORINE,78,,sirene
840936744,84093674400019,BABEL FRANCE,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,MAISONS-LAFFITTE,78,,sirene
840963284,84096328400020,WCF CONSULTING,saas_web,62.01Z,Programmation informatique,CORMEILLES-EN-PARISIS,95,,sirene
841056609,84105660900024,SKU SCIENCE,saas_web,58.29C,Edition de logiciels applicatifs,MONTIGNY-LE-BRETONNEUX,78,,sirene
841180243,84118024300021,PROGED SOLUTIONS,saas_web,62.01Z,Programmation informatique,BOULOGNE-BILLANCOURT,92,,sirene
841396484,84139648400021,YAPLUKA,conseil_gestion,70.10Z,Activites des sieges sociaux,SAINT-PAUL,974,,sirene
841414568,84141456800029,AGECCO,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,PARIS,75,,sirene
841597958,84159795800047,SKYSTACKS,saas_web,62.01Z,Programmation informatique,VERSAILLES,78,,sirene
841615131,84161513100049,KILIBA,saas_web,62.01Z,Programmation informatique,ISSY-LES-MOULINEAUX,92,,sirene
841740004,84174000400020,RINA CONSULTING,conseil_gestion,71.12B,"Ingenierie, etudes techniques",RUEIL-MALMAISON,92,,sirene
823094750,82309475000010,IS HOSPITALITY,saas_web,62.01Z,Programmation informatique,MONTIGNY LE BRETONNEUX,78,,sirene
823100557,82310055700037,MAXESPORT,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,GAZERAN,78,,sirene
823239959,82323995900021,VAREX IMAGING FRANCE SARL,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",PARIS,75,,sirene
823377072,82337707200025,COULEUR VISION SARL,conseil_gestion,70.10Z,Activites des sieges sociaux,COURBEVOIE,92,,sirene
823444971,82344497100035,ONOGONE,saas_web,62.01Z,Programmation informatique,PARIS,75,,sirene
823807839,82380783900035,TRANSPORT L.S.I.,logistique,49.41A,Transports routiers de fret interurbains,ECQUEVILLY,78,,sirene
824081772,82408177200017,CBT,immobilier,68.31Z,Agences immobilieres,SAINT-GERMAIN-EN-LAYE,78,,sirene
824104111,82410411100011,LOCPRO-TP,logistique,49.41A,Transports routiers de fret interurbains,ROSNY-SUR-SEINE,78,,sirene
824226203,82422620300027,GININI SOLUTIONS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,COURBEVOIE,92,,sirene
824270995,82427099500031,WIN TIME,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LE VESINET,78,,sirene
